,session_id,order_euros,purchase,paid_campaign,preferential_client,referral,user_agent,paid_campaign_binary,paid_campaign_1,paid_campaign_2,paid_campaign_3,paid_campaign_4,referral_google,referral_instagram,referral_facebook,user_agent_mac,user_agent_windows
119,5555694873,0.0,0.0,0.0,0.0,johnson-perry.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),0,0,0,0,0,0,0,0,0,1
120,5555694874,0.0,0.0,3.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),1,0,0,1,0,0,0,1,0,1
121,5555694875,0.0,0.0,0.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),0,0,0,0,0,0,0,1,0,1
122,5555694876,0.0,0.0,1.0,0.0,instagram.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; pl-PL) AppleWebKit/534.26.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.26.6",1,1,0,0,0,0,1,0,1,0
123,5555694877,0.0,0.0,0.0,0.0,instagram.com,Opera/9.85.(Windows NT 6.1; bem-ZM) Presto/2.9.185 Version/10.00,0,0,0,0,0,0,1,0,0,1
124,5555694878,0.0,0.0,2.0,0.0,facebook.com,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2021-06-24 01:19:46 Firefox/4.0,1,0,1,0,0,0,0,1,0,0
125,5555694879,182.5,1.0,0.0,1.0,facebook.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),0,0,0,0,0,0,0,1,0,1
126,5555694880,0.0,0.0,1.0,0.0,howard-kline.biz,Mozilla/5.0 (Windows 95; doi-IN; rv:1.9.2.20) Gecko/2017-09-06 15:13:50 Firefox/3.6.16,1,1,0,0,0,0,0,0,0,1
127,5555694881,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2014-11-23 17:29:52 Firefox/3.6.14,0,0,0,0,0,0,1,0,0,0
128,5555694882,0.0,0.0,0.0,0.0,clark-lopez.org,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0),0,0,0,0,0,0,0,0,0,1
129,5555694883,0.0,0.0,0.0,0.0,google.com,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2014-01-09 03:54:04 Firefox/11.0,0,0,0,0,0,1,0,0,0,0
130,5555694884,150.0,1.0,4.0,0.0,google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 11_5 rv:2.0; da-DK) AppleWebKit/532.4.1 (KHTML, like Gecko) Version/4.0.4 Safari/532.4.1",1,0,0,0,1,1,0,0,1,0
131,5555694885,0.0,0.0,0.0,0.0,mcbride.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/13.0.881.0 Safari/531.2",0,0,0,0,0,0,0,0,0,0
132,5555694886,0.0,0.0,1.0,0.0,facebook.com,Opera/9.50.(Windows 98; Win 9x 4.90; unm-US) Presto/2.9.162 Version/12.00,1,1,0,0,0,0,0,1,0,1
133,5555694887,0.0,0.0,3.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 5_4 rv:5.0; mg-MG) AppleWebKit/535.45.5 (KHTML, like Gecko) Version/4.0 Safari/535.45.5",1,0,0,1,0,0,0,1,1,0
134,5555694888,0.0,0.0,1.0,0.0,instagram.com,Opera/8.40.(Windows NT 6.2; vi-VN) Presto/2.9.190 Version/12.00,1,1,0,0,0,0,1,0,0,1
135,5555694889,0.0,0.0,0.0,0.0,google.com,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.21.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.21.6",0,0,0,0,0,1,0,0,0,1
136,5555694890,0.0,0.0,0.0,0.0,facebook.com,Opera/8.56.(X11; Linux x86_64; gez-ET) Presto/2.9.170 Version/11.00,0,0,0,0,0,0,0,1,0,0
137,5555694891,0.0,0.0,3.0,0.0,hubbard.org,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),1,0,0,1,0,0,0,0,0,1
138,5555694892,135.5,1.0,3.0,0.0,wilkins.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.865.0 Safari/531.2",1,0,0,1,0,0,0,0,0,0
139,5555694893,0.0,0.0,4.0,0.0,instagram.com,Mozilla/5.0 (Windows NT 4.0; ak-GH; rv:1.9.1.20) Gecko/2019-05-06 23:17:16 Firefox/5.0,1,0,0,0,1,0,1,0,0,1
140,5555694894,0.0,0.0,2.0,0.0,google.com,Opera/8.32.(X11; Linux i686; pap-CW) Presto/2.9.162 Version/12.00,1,0,1,0,0,1,0,0,0,0
141,5555694895,0.0,0.0,0.0,0.0,facebook.com,Opera/8.31.(X11; Linux x86_64; sc-IT) Presto/2.9.169 Version/12.00,0,0,0,0,0,0,0,1,0,0
142,5555694896,0.0,0.0,0.0,0.0,camacho-gomez.biz,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2017-11-28 17:46:31 Firefox/3.6.20,0,0,0,0,0,0,0,0,0,0
143,5555694897,0.0,0.0,1.0,0.0,instagram.com,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/38.0.862.0 Mobile/47B323 Safari/531.1",1,1,0,0,0,0,1,0,1,0
144,5555694898,0.0,0.0,0.0,0.0,google.com,Mozilla/5.0 (Windows NT 6.2; ber-MA; rv:1.9.1.20) Gecko/2015-03-01 15:31:01 Firefox/3.6.20,0,0,0,0,0,1,0,0,0,1
145,5555694899,0.0,0.0,2.0,0.0,estrada-murray.com,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/11.4c0686.0 Mobile/61I764 Safari/535.2",1,0,1,0,0,0,0,0,1,0
146,5555694900,0.0,0.0,1.0,0.0,instagram.com,Mozilla/5.0 (Windows CE; mt-MT; rv:1.9.0.20) Gecko/2018-07-14 07:33:34 Firefox/3.6.2,1,1,0,0,0,0,1,0,0,1
147,5555694901,0.0,0.0,0.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 6_6) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/63.0.815.0 Safari/532.0",0,0,0,0,0,0,0,1,1,0
148,5555694902,0.0,0.0,2.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.0),1,0,1,0,0,0,1,0,0,1
149,5555694903,150.0,1.0,1.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0),1,1,0,0,0,1,0,0,0,1
150,5555694904,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),0,0,0,0,0,0,1,0,0,1
151,5555694905,0.0,0.0,0.0,1.0,instagram.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1),0,0,0,0,0,0,1,0,0,1
152,5555694906,162.0,1.0,1.0,0.0,instagram.com,Opera/9.92.(X11; Linux i686; yi-US) Presto/2.9.181 Version/10.00,1,1,0,0,0,0,1,0,0,0
153,5555694907,0.0,0.0,0.0,0.0,spears.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sid-ET) AppleWebKit/535.43.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.43.2",0,0,0,0,0,0,0,0,1,0
154,5555694908,266.5,1.0,2.0,1.0,evans.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/54.0.868.0 Mobile/78L970 Safari/533.0",1,0,1,0,0,0,0,0,1,0
155,5555694909,0.0,0.0,0.0,0.0,schmitt-ashley.net,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/55.0.829.0 Safari/536.2",0,0,0,0,0,0,0,0,0,0
156,5555694910,0.0,0.0,1.0,0.0,instagram.com,Opera/8.10.(Windows 95; sc-IT) Presto/2.9.190 Version/10.00,1,1,0,0,0,0,1,0,0,1
157,5555694911,0.0,0.0,0.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 6_7) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/24.0.896.0 Safari/536.0",0,0,0,0,0,0,0,1,1,0
158,5555694912,0.0,0.0,4.0,0.0,wolf.net,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 12_3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/29.0.842.0 Safari/532.0",1,0,0,0,1,0,0,0,1,0
159,5555694913,0.0,0.0,0.0,0.0,cooper.info,Opera/8.38.(X11; Linux x86_64; ar-JO) Presto/2.9.173 Version/12.00,0,0,0,0,0,0,0,0,0,0
160,5555694914,0.0,0.0,3.0,0.0,instagram.com,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/29.0.883.0 Safari/531.2",1,0,0,1,0,0,1,0,0,0
161,5555694915,0.0,0.0,4.0,0.0,young.com,Mozilla/5.0 (Windows 98; en-AU; rv:1.9.2.20) Gecko/2020-06-07 12:53:05 Firefox/9.0,1,0,0,0,1,0,0,0,0,1
162,5555694916,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/17.8n4750.0 Mobile/65U205 Safari/531.0",0,0,0,0,0,0,1,0,1,0
163,5555694917,0.0,0.0,0.0,0.0,facebook.com,Opera/8.95.(Windows NT 6.0; tt-RU) Presto/2.9.188 Version/10.00,0,0,0,0,0,0,0,1,0,1
164,5555694918,0.0,0.0,3.0,0.0,price.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ckb-IQ) AppleWebKit/535.39.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.39.1",1,0,0,1,0,0,0,0,1,0
165,5555694919,0.0,0.0,2.0,0.0,google.com,Opera/9.47.(X11; Linux i686; szl-PL) Presto/2.9.166 Version/11.00,1,0,1,0,0,1,0,0,0,0
166,5555694920,0.0,0.0,2.0,0.0,smith.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/21.0.820.0 Safari/534.2",1,0,1,0,0,0,0,0,0,0
167,5555694921,0.0,0.0,3.0,0.0,facebook.com,Opera/9.32.(X11; Linux x86_64; brx-IN) Presto/2.9.166 Version/12.00,1,0,0,1,0,0,0,1,0,0
168,5555694922,0.0,0.0,2.0,0.0,facebook.com,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.17.7 (KHTML, like Gecko) Version/4.0.3 Safari/531.17.7",1,0,1,0,0,0,0,1,0,1
169,5555694923,0.0,0.0,0.0,0.0,facebook.com,Opera/8.86.(Windows 95; ta-LK) Presto/2.9.180 Version/11.00,0,0,0,0,0,0,0,1,0,1
170,5555694924,150.0,1.0,1.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.0),1,1,0,0,0,1,0,0,0,1
171,5555694925,0.0,0.0,0.0,0.0,facebook.com,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.35.5 (KHTML, like Gecko) Version/5.0 Safari/533.35.5",0,0,0,0,0,0,0,1,0,1
172,5555694926,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/51.0.888.0 Safari/536.0",0,0,0,0,0,0,1,0,0,0
173,5555694927,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.20.7 (KHTML, like Gecko) Version/5.0 Safari/531.20.7",0,0,0,0,0,0,1,0,0,1
174,5555694928,185.0,1.0,3.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1),1,0,0,1,0,1,0,0,0,1
175,5555694929,116.5,1.0,0.0,0.0,google.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 5_5 rv:2.0; ne-NP) AppleWebKit/531.36.6 (KHTML, like Gecko) Version/5.0.2 Safari/531.36.6",0,0,0,0,0,1,0,0,1,0
176,5555694930,114.5,1.0,3.0,0.0,howard-moran.com,Opera/8.91.(X11; Linux x86_64; en-HK) Presto/2.9.169 Version/10.00,1,0,0,1,0,0,0,0,0,0
177,5555694931,200.0,1.0,1.0,0.0,facebook.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; yi-US) AppleWebKit/535.29.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.29.1",1,1,0,0,0,0,0,1,1,0
178,5555694932,0.0,0.0,0.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),0,0,0,0,0,1,0,0,0,1
179,5555694933,182.5,1.0,0.0,0.0,wallace.net,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 7_3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/55.0.865.0 Safari/535.2",0,0,0,0,0,0,0,0,1,0
180,5555694934,0.0,0.0,0.0,0.0,hale-huff.info,Opera/8.69.(Windows 98; Win 9x 4.90; bo-IN) Presto/2.9.164 Version/12.00,0,0,0,0,0,0,0,0,0,1
181,5555694935,0.0,0.0,0.0,0.0,watkins-porter.net,Opera/9.45.(X11; Linux x86_64; sv-SE) Presto/2.9.179 Version/12.00,0,0,0,0,0,0,0,0,0,0
182,5555694936,0.0,0.0,0.0,0.0,instagram.com,Opera/9.47.(X11; Linux x86_64; hu-HU) Presto/2.9.179 Version/12.00,0,0,0,0,0,0,1,0,0,0
183,5555694937,0.0,0.0,4.0,0.0,instagram.com,Opera/9.91.(Windows NT 5.1; ik-CA) Presto/2.9.187 Version/10.00,1,0,0,0,1,0,1,0,0,1
184,5555694938,0.0,0.0,4.0,0.0,instagram.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/54.0.892.0 Safari/532.1",1,0,0,0,1,0,1,0,0,0
185,5555694939,0.0,0.0,2.0,0.0,facebook.com,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.10.4 (KHTML, like Gecko) Version/5.1 Safari/535.10.4",1,0,1,0,0,0,0,1,0,1
186,5555694940,150.0,1.0,3.0,0.0,google.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kk-KZ) AppleWebKit/535.29.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.29.5",1,0,0,1,0,1,0,0,1,0
187,5555694941,0.0,0.0,3.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),1,0,0,1,0,0,1,0,0,1
188,5555694942,150.0,1.0,0.0,0.0,google.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 8_2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/61.0.881.0 Safari/534.2",0,0,0,0,0,1,0,0,1,0
189,5555694943,150.0,1.0,1.0,0.0,swanson.info,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 9_8 rv:5.0; wo-SN) AppleWebKit/534.43.6 (KHTML, like Gecko) Version/4.0 Safari/534.43.6",1,1,0,0,0,0,0,0,1,0
190,5555694944,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; unm-US) AppleWebKit/533.4.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.4.2",0,0,0,0,0,0,1,0,1,0
191,5555694945,0.0,0.0,0.0,0.0,williams.biz,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 6_9 rv:2.0; uk-UA) AppleWebKit/531.41.5 (KHTML, like Gecko) Version/4.0 Safari/531.41.5",0,0,0,0,0,0,0,0,1,0
192,5555694946,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.16.5 (KHTML, like Gecko) Version/5.1 Safari/531.16.5",0,0,0,0,0,0,1,0,0,1
193,5555694947,117.0,1.0,2.0,0.0,google.com,Opera/8.52.(Windows NT 4.0; ca-IT) Presto/2.9.164 Version/11.00,1,0,1,0,0,1,0,0,0,1
194,5555694948,0.0,0.0,2.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),1,0,1,0,0,0,0,1,0,1
195,5555694949,0.0,0.0,3.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_8 rv:3.0; ga-IE) AppleWebKit/533.8.2 (KHTML, like Gecko) Version/4.0.3 Safari/533.8.2",1,0,0,1,0,0,0,1,1,0
196,5555694950,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/17.3i3241.0 Mobile/05B950 Safari/536.2",0,0,0,0,0,0,1,0,1,0
197,5555694951,0.0,0.0,0.0,0.0,moore.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 11_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/39.0.823.0 Safari/534.1",0,0,0,0,0,0,0,0,1,0
198,5555694952,170.0,1.0,0.0,1.0,brown-haney.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2010-04-17 13:32:46 Firefox/3.8,0,0,0,0,0,0,0,0,0,0
199,5555694953,0.0,0.0,0.0,0.0,google.com,Opera/9.28.(X11; Linux i686; cv-RU) Presto/2.9.180 Version/11.00,0,0,0,0,0,1,0,0,0,0
200,5555694954,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/16.0.860.0 Safari/532.0",0,0,0,0,0,0,1,0,0,1
201,5555694955,208.0,1.0,2.0,0.0,google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/13.0.817.0 Mobile/91A462 Safari/531.1",1,0,1,0,0,1,0,0,1,0
202,5555694956,182.0,1.0,2.0,0.0,jones.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 11_3 rv:2.0; crh-UA) AppleWebKit/533.31.1 (KHTML, like Gecko) Version/4.1 Safari/533.31.1",1,0,1,0,0,0,0,0,1,0
203,5555694957,187.0,1.0,1.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),1,1,0,0,0,1,0,0,0,1
204,5555694958,0.0,0.0,4.0,0.0,mcgrath-taylor.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1),1,0,0,0,1,0,0,0,0,1
205,5555694959,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Windows 98) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/32.0.895.0 Safari/531.2",0,0,0,0,0,0,1,0,0,1
206,5555694960,0.0,0.0,0.0,0.0,hensley.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2016-09-27 22:14:33 Firefox/3.6.15,0,0,0,0,0,0,0,0,0,0
207,5555694961,0.0,0.0,3.0,0.0,instagram.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; gd-GB) AppleWebKit/534.6.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.6.4",1,0,0,1,0,0,1,0,1,0
208,5555694962,0.0,0.0,0.0,0.0,facebook.com,Opera/9.58.(Windows NT 6.0; my-MM) Presto/2.9.180 Version/12.00,0,0,0,0,0,0,0,1,0,1
209,5555694963,0.0,0.0,2.0,0.0,moore-brown.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),1,0,1,0,0,0,0,0,0,1
210,5555694964,0.0,0.0,0.0,0.0,ferguson.com,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/56.0.879.0 Safari/535.2",0,0,0,0,0,0,0,0,0,0
211,5555694965,0.0,0.0,2.0,0.0,mejia-lewis.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1),1,0,1,0,0,0,0,0,0,1
212,5555694966,0.0,0.0,0.0,0.0,facebook.com,Opera/9.13.(Windows NT 5.0; mk-MK) Presto/2.9.174 Version/10.00,0,0,0,0,0,0,0,1,0,1
213,5555694967,0.0,0.0,3.0,0.0,facebook.com,Opera/8.49.(X11; Linux x86_64; apn-IN) Presto/2.9.187 Version/11.00,1,0,0,1,0,0,0,1,0,0
214,5555694968,0.0,0.0,0.0,0.0,johnson-ray.com,Opera/9.78.(Windows NT 6.1; gez-ET) Presto/2.9.170 Version/10.00,0,0,0,0,0,0,0,0,0,1
215,5555694969,0.0,0.0,4.0,0.0,wilson.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),1,0,0,0,1,0,0,0,0,1
216,5555694970,0.0,0.0,4.0,0.0,google.com,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.50.3 (KHTML, like Gecko) Version/5.0.3 Safari/534.50.3",1,0,0,0,1,1,0,0,0,1
217,5555694971,0.0,0.0,4.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),1,0,0,0,1,0,1,0,0,1
218,5555694972,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),0,0,0,0,0,0,1,0,0,1
219,5555694973,250.0,1.0,1.0,0.0,google.com,Mozilla/5.0 (Macintosh; PPC Mac OS X 10 10_8; rv:1.9.5.20) Gecko/2011-11-23 11:18:15 Firefox/3.8,1,1,0,0,0,1,0,0,1,0
220,5555694974,0.0,0.0,4.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.1),1,0,0,0,1,1,0,0,0,1
221,5555694975,0.0,0.0,0.0,0.0,google.com,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/33.0.826.0 Safari/536.2",0,0,0,0,0,1,0,0,0,1
222,5555694976,0.0,0.0,0.0,0.0,greene.info,Opera/9.54.(X11; Linux i686; raj-IN) Presto/2.9.184 Version/11.00,0,0,0,0,0,0,0,0,0,0
223,5555694977,0.0,0.0,2.0,0.0,facebook.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sid-ET) AppleWebKit/534.19.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.19.3",1,0,1,0,0,0,0,1,1,0
224,5555694978,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/62.0.807.0 Safari/534.0",0,0,0,0,0,0,1,0,0,0
225,5555694979,0.0,0.0,0.0,0.0,armstrong.info,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 8_9) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/59.0.894.0 Safari/533.0",0,0,0,0,0,0,0,0,1,0
226,5555694980,0.0,0.0,3.0,0.0,facebook.com,Opera/8.49.(Windows NT 6.1; ru-UA) Presto/2.9.173 Version/11.00,1,0,0,1,0,0,0,1,0,1
227,5555694981,0.0,0.0,2.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),1,0,1,0,0,0,0,1,0,1
228,5555694982,0.0,0.0,0.0,0.0,perez.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 9_1 rv:5.0; ia-FR) AppleWebKit/535.36.7 (KHTML, like Gecko) Version/4.1 Safari/535.36.7",0,0,0,0,0,0,0,0,1,0
229,5555694983,0.0,0.0,4.0,0.0,instagram.com,Mozilla/5.0 (Windows NT 4.0; apn-IN; rv:1.9.1.20) Gecko/2013-06-22 06:29:41 Firefox/3.6.7,1,0,0,0,1,0,1,0,0,1
230,5555694984,0.0,0.0,4.0,0.0,greene.net,Mozilla/5.0 (Windows NT 6.0; bo-CN; rv:1.9.0.20) Gecko/2014-03-26 21:34:12 Firefox/3.8,1,0,0,0,1,0,0,0,0,1
231,5555694985,0.0,0.0,3.0,0.0,facebook.com,Opera/8.20.(Windows NT 10.0; ia-FR) Presto/2.9.175 Version/11.00,1,0,0,1,0,0,0,1,0,1
232,5555694986,0.0,0.0,2.0,0.0,rodgers.com,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/57.0.898.0 Safari/536.0",1,0,1,0,0,0,0,0,0,0
233,5555694987,132.5,1.0,1.0,0.0,ware.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2013-09-27 13:36:12 Firefox/3.6.14,1,1,0,0,0,0,0,0,0,0
234,5555694988,0.0,0.0,0.0,0.0,chavez.com,Opera/8.46.(Windows 98; tr-TR) Presto/2.9.174 Version/12.00,0,0,0,0,0,0,0,0,0,1
235,5555694989,0.0,0.0,3.0,1.0,facebook.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1),1,0,0,1,0,0,0,1,0,1
236,5555694990,0.0,0.0,1.0,0.0,fisher.info,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/35.0.865.0 Safari/533.0",1,1,0,0,0,0,0,0,0,0
237,5555694991,0.0,0.0,4.0,0.0,wallace.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),1,0,0,0,1,0,0,0,0,1
238,5555694992,0.0,0.0,0.0,0.0,weaver.biz,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),0,0,0,0,0,0,0,0,0,1
239,5555694993,0.0,0.0,0.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1),0,0,0,0,0,0,0,1,0,1
240,5555694994,0.0,0.0,2.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),1,0,1,0,0,1,0,0,0,1
241,5555694995,0.0,0.0,0.0,0.0,jackson.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/49.0.813.0 Safari/533.0",0,0,0,0,0,0,0,0,1,0
242,5555694996,0.0,0.0,4.0,0.0,facebook.com,Mozilla/5.0 (Windows NT 5.01; kw-GB; rv:1.9.2.20) Gecko/2015-04-26 00:33:37 Firefox/15.0,1,0,0,0,1,0,0,1,0,1
243,5555694997,0.0,0.0,2.0,0.0,phillips.com,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.23.1 (KHTML, like Gecko) Version/5.0.1 Safari/531.23.1",1,0,1,0,0,0,0,0,0,1
244,5555694998,0.0,0.0,0.0,0.0,google.com,Opera/8.17.(X11; Linux x86_64; wal-ET) Presto/2.9.160 Version/12.00,0,0,0,0,0,1,0,0,0,0
